CustomerID,Age,Gender,Location,DeviceType,TrafficSource,PagesViewed,TimeOnSite,ProductsViewed,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,EmailClicked,AdClicked,ReviewScoreViewed,DaysSinceLastVisit,SessionCount,Purchase
1152,16,Male,North,Desktop,Social,11,166.1,5,2,1,32.44,0,0,1,3.41,12,4,0
1153,28,Female,East,Mobile,Email,12,294.5,5,0,1,22.65,0,1,1,3.01,1,4,1
1154,20,Male,Central,Mobile,Social,8,70.6,2,2,1,34.15,1,0,1,4.51,16,7,1
1155,53,Male,North,Mobile,Ad,5,173.6,6,1,2,30.59,0,0,0,3.56,28,7,0
1156,46,Male,South,Desktop,Ad,6,199.1,3,2,0,35.63,1,0,0,4.14,43,7,1
1157,27,Female,Central,Mobile,Social,7,349.8,2,1,0,24.9,1,1,0,2.24,12,2,1
1158,60,Male,South,Mobile,Search,15,235.3,5,1,4,82.41,1,0,0,3.92,18,4,1
1159,46,Male,East,Tablet,Search,11,555.8,4,2,2,62.56,0,0,1,3.55,27,3,1
1160,31,Female,Central,Desktop,Social,9,491.9,8,0,2,34.09,1,0,0,4.16,28,4,1
1161,16,Female,North,Desktop,Email,10,76.4,3,2,1,32.55,0,1,0,2.82,5,3,0
1162,60,Female,North,Mobile,Email,8,205.9,6,0,1,26.75,0,0,1,,16,5,1
1163,20,Female,Central,Mobile,Social,15,141.5,9,3,2,64.98,1,1,0,3.28,42,3,1
1164,17,Female,Central,Mobile,Email,10,95.5,5,1,3,28.32,0,0,0,3.99,41,4,0
1165,46,Male,East,Desktop,Ad,6,129.9,6,1,0,29.26,1,0,1,4.33,3,4,1
1166,62,Female,East,Mobile,Email,10,79.2,9,1,1,73.38,1,0,1,4.23,38,4,0
1167,50,Male,Central,Desktop,Search,7,619.2,1,3,1,61.39,0,0,1,4.46,41,3,1
1168,41,Female,West,Tablet,Email,9,109.9,9,0,3,40.67,1,0,0,,12,7,0
1169,42,Other,South,Mobile,Social,10,45.3,8,1,2,61.75,0,0,0,4.29,4,4,0
1170,44,Female,North,Mobile,Ad,10,140.6,4,0,3,65.65,1,0,0,3.6,1,5,0
1171,43,Male,East,Desktop,Social,7,138.4,4,0,1,75.43,0,0,0,2.75,3,6,1
1172,38,Female,Central,Tablet,Social,6,60.1,6,0,0,52.51,0,0,0,,2,2,0
1173,36,Female,Central,Desktop,Email,21,87.5,3,2,3,55.9,1,0,0,4.18,3,3,1
1174,34,Male,Central,Mobile,Social,5,161.6,6,1,0,54.62,1,0,1,3.48,54,2,0
1175,27,Female,Central,Mobile,Direct,7,64.3,1,1,2,83.44,0,1,0,,3,2,0
1176,32,Male,East,Desktop,Search,9,283.5,4,2,1,35.18,0,1,0,4.87,11,2,1
1177,16,Male,East,Desktop,Email,4,60.0,5,1,1,43.42,1,0,0,4.53,4,3,1
1178,34,Female,West,Mobile,Search,7,158.4,1,4,1,38.73,0,0,0,4.66,1,4,1
1179,24,Male,West,Mobile,Social,9,141.9,8,0,0,120.35,0,0,0,4.23,4,2,0
1180,23,Male,East,Desktop,Email,9,259.6,4,1,3,83.35,0,1,0,2.96,17,1,0
1181,37,Female,North,Mobile,Search,6,97.3,1,3,2,43.47,1,0,0,4.99,3,3,1
1182,50,Male,Central,Desktop,Social,10,98.9,1,1,2,40.8,1,0,0,3.4,2,2,0
1183,45,Male,East,Mobile,Direct,6,90.9,4,1,2,35.38,0,1,0,2.84,2,6,1
1184,18,Female,South,Desktop,Email,9,117.4,8,2,2,10.68,0,1,1,3.93,2,3,1
1185,24,Female,West,Desktop,Search,5,99.3,6,0,0,,0,1,0,3.6,0,7,0
1186,45,Male,West,Mobile,Email,10,200.8,6,1,1,162.09,0,1,0,3.51,3,4,1
1187,24,Female,North,Desktop,Search,9,151.4,5,3,2,67.91,0,0,0,3.16,38,4,1
1188,33,Female,Central,Desktop,Search,10,22.8,4,3,3,44.44,1,1,0,4.11,86,6,0
1189,41,Female,South,Tablet,Social,9,335.9,7,1,3,26.79,0,0,0,3.69,20,5,1
1190,24,Male,North,Mobile,Search,10,120.0,5,1,1,98.68,1,0,0,3.78,12,4,1
1191,36,Female,South,Desktop,Ad,10,541.1,3,0,3,46.2,1,0,0,4.22,1,4,1
1192,20,Female,West,Desktop,Search,15,256.8,7,1,0,18.39,1,0,0,3.48,25,3,1
1193,28,Male,Central,Mobile,Direct,12,131.0,6,3,1,67.27,0,0,0,4.22,3,4,1
1194,39,Female,West,Desktop,Direct,11,238.5,5,3,0,30.27,1,0,1,3.21,20,6,1
1195,17,Male,Central,Mobile,Ad,8,173.0,7,1,2,30.78,1,0,1,4.02,59,4,1
1196,40,Other,North,Mobile,Social,12,238.4,7,1,0,91.1,1,0,0,3.19,26,3,0
1197,35,Male,North,Mobile,Ad,9,174.4,2,1,1,46.03,0,0,0,4.23,14,2,1
1198,41,Male,East,Mobile,Ad,9,165.3,5,0,1,26.7,1,0,1,3.88,3,6,0
1199,37,Female,South,Tablet,Search,9,171.1,6,1,0,10.5,0,0,0,4.0,82,3,1
1200,50,Male,Central,Desktop,Social,7,175.4,5,1,2,32.18,0,0,0,3.34,2,3,0
1201,36,Female,West,Mobile,Search,12,352.3,4,2,2,121.82,1,0,1,4.41,21,5,1
1202,30,Female,Central,Desktop,Email,7,263.5,2,2,0,45.9,0,0,0,3.55,5,3,0
1203,36,Female,South,Mobile,Email,9,218.6,1,0,1,59.94,0,1,1,4.82,0,2,1
1204,41,Female,East,Desktop,Search,10,201.3,5,3,1,45.79,1,0,0,4.52,6,4,1
1205,36,Male,East,Mobile,Direct,7,668.4,9,1,0,49.81,0,1,0,3.81,16,1,1
1206,35,Female,South,Mobile,Search,7,217.8,2,0,3,37.27,1,0,0,4.37,38,6,1
1207,27,Male,East,Mobile,Direct,11,148.3,7,0,5,43.31,0,0,0,3.86,1,2,1
1208,28,Male,East,Desktop,Search,12,236.8,6,1,1,37.43,0,0,0,4.29,25,4,1
1209,20,Male,East,Mobile,Email,10,47.2,5,5,2,45.03,0,0,0,3.58,12,4,1
1210,54,Female,South,Mobile,Search,11,101.3,8,0,5,20.5,0,1,0,3.69,10,8,0
1211,21,Male,North,Mobile,Search,5,133.4,5,0,1,20.34,1,1,0,4.21,21,2,0
1212,27,Female,East,Mobile,Direct,6,299.3,6,0,1,30.48,0,0,1,3.92,4,7,1
1213,27,Female,South,Tablet,Search,8,255.9,3,1,3,9.4,1,0,0,3.76,17,5,1
1214,45,Other,North,Mobile,Social,10,151.9,8,0,1,20.54,0,1,0,2.84,6,3,1
1215,32,Female,South,Desktop,Ad,9,111.1,2,2,2,44.24,0,1,0,3.79,15,5,0
1216,49,Female,South,Mobile,Search,6,203.8,3,2,1,70.91,1,1,0,4.43,0,1,1
1217,28,Male,South,Desktop,Direct,12,14.0,5,1,0,25.23,0,1,0,4.6,42,3,0
1218,38,Female,North,Mobile,Search,8,121.7,10,2,3,31.0,0,0,1,2.83,37,2,0
1219,26,Male,East,Tablet,Search,7,159.3,7,3,3,38.05,0,1,0,4.47,41,5,1
1220,59,Female,West,Mobile,Search,7,17.0,2,0,2,87.88,0,0,0,4.41,1,8,1
1221,22,Female,West,Desktop,Ad,12,307.4,5,2,2,47.32,0,0,0,4.02,3,1,1
1222,38,Female,West,Tablet,Search,10,321.4,1,1,1,27.65,0,1,0,4.07,35,3,1
1223,42,Female,East,Desktop,Ad,10,108.0,6,3,0,59.0,0,0,0,4.28,19,2,0
1224,40,Female,East,Mobile,Ad,14,99.7,9,0,6,18.27,1,0,0,3.94,9,4,1
1225,33,Male,West,Tablet,Social,5,238.6,7,1,1,88.19,0,1,0,3.87,5,5,1
1226,34,Male,East,Desktop,Email,12,120.5,8,2,2,48.47,0,0,1,,28,3,1
1227,35,Male,West,Mobile,Direct,16,352.9,3,0,0,73.37,0,0,0,4.92,26,5,1
1228,33,Female,East,Mobile,Social,14,64.1,6,1,2,26.92,0,0,0,4.29,5,3,1
1229,46,Male,South,Mobile,Search,12,355.3,6,1,1,25.13,0,0,0,2.9,10,7,1
1230,59,Male,West,Mobile,Social,10,662.2,4,0,2,76.49,0,0,0,3.89,15,7,1
1231,29,Male,North,Desktop,Direct,5,254.4,8,0,0,56.47,1,1,1,4.32,2,2,1
1232,20,Female,South,Desktop,Direct,12,342.6,4,0,1,22.91,0,0,0,4.88,51,3,1
1233,34,Male,South,Mobile,Search,11,191.1,9,1,3,21.72,0,0,0,3.35,24,6,1
1234,63,Male,South,Desktop,Search,6,67.9,2,2,1,17.3,0,0,0,4.82,16,4,1
1235,26,Female,South,Mobile,Ad,10,130.1,3,4,0,35.58,0,0,0,3.53,30,4,0
1236,53,Male,East,Tablet,Search,8,66.7,3,0,0,36.89,0,0,1,5.0,3,2,0
1237,53,Female,West,Tablet,Direct,9,202.0,7,2,0,73.11,1,0,0,4.15,17,3,0
1238,29,Male,West,Tablet,Search,5,248.4,7,0,1,28.24,0,1,0,4.18,2,2,1
1239,41,Male,South,Desktop,Direct,6,329.2,8,1,1,52.35,0,0,1,4.56,3,2,1
1240,53,Male,Central,Mobile,Ad,8,26.9,3,1,2,39.45,0,0,1,4.94,4,4,0
1241,31,Female,East,Mobile,Search,10,58.2,6,0,2,119.61,0,0,0,3.06,11,5,0
1242,33,Female,South,Mobile,Search,10,208.5,4,3,2,51.78,0,1,0,4.02,2,2,0
1243,29,Male,Central,Mobile,Social,5,32.4,7,1,3,71.18,0,1,0,3.71,16,1,0
1244,24,Female,West,Desktop,Search,8,317.9,5,0,0,13.82,0,1,0,3.02,2,2,1
1245,28,Female,West,Mobile,Social,7,195.4,8,0,0,62.86,1,0,0,4.47,5,3,1
1246,22,Male,North,Tablet,Email,13,109.0,4,4,2,89.54,0,0,0,4.75,20,2,0
1247,35,Male,East,Tablet,Search,10,349.6,4,1,1,67.37,1,1,1,4.77,18,6,1
1248,27,Female,Central,Mobile,Social,11,269.0,6,1,4,42.71,0,1,1,3.42,34,3,1
1249,38,Female,East,Mobile,Direct,11,28.8,6,3,1,86.16,0,0,0,3.36,13,6,0
1250,18,Female,West,Mobile,Email,10,108.1,5,2,7,54.69,1,1,1,4.05,31,3,1
1251,39,Male,East,Desktop,Social,9,114.9,5,3,3,28.83,1,0,1,3.4,29,5,1
1252,44,Male,Central,Desktop,Email,11,114.1,1,1,1,54.89,1,0,0,4.1,9,3,1
1253,16,Male,South,Mobile,Direct,8,278.9,4,3,2,80.52,0,0,0,3.57,29,4,1
1254,39,Male,East,Mobile,Email,11,183.6,2,0,1,42.41,1,1,1,3.61,19,3,1
1255,49,Male,North,Mobile,Search,12,61.5,4,1,2,57.91,0,0,0,4.34,3,6,1
1256,22,Male,West,Tablet,Search,10,227.0,7,1,0,54.46,1,0,1,3.69,13,6,1
1257,53,Female,West,Mobile,Direct,14,235.0,5,2,2,50.46,0,0,1,3.74,8,4,1
1258,40,Male,North,Mobile,Direct,6,240.2,5,1,5,,1,1,0,4.23,6,2,1
1259,27,Female,West,Desktop,Email,7,96.9,5,1,0,6.14,0,0,0,4.06,14,8,0
1260,34,Male,South,Desktop,Search,9,38.4,1,4,0,54.5,1,0,0,3.7,10,5,0
1261,41,Male,North,Desktop,Email,8,452.6,5,2,4,15.37,0,1,0,5.0,72,4,1
1262,36,Female,South,Mobile,Direct,11,275.4,4,2,0,89.2,0,1,1,5.0,56,2,1
1263,41,Male,North,Desktop,Social,4,213.8,4,2,2,81.74,0,0,0,4.17,16,3,1
1264,25,Female,South,Desktop,Search,7,193.5,5,1,0,58.72,1,0,1,2.93,4,2,1
1265,37,Male,South,Mobile,Email,7,108.9,3,0,1,63.27,1,0,1,3.57,14,4,1
1266,19,Female,West,Desktop,Direct,11,142.3,6,3,2,9.7,0,0,0,2.88,3,2,1
1267,34,Male,West,Mobile,Search,11,240.9,3,1,1,67.92,0,0,0,5.0,23,3,1
1268,25,Female,East,Mobile,Email,10,239.9,5,2,4,27.38,0,0,0,3.43,53,2,0
1269,27,Female,North,Tablet,Email,5,28.2,7,2,1,35.64,0,0,0,4.01,4,4,0
1270,49,Female,Central,Mobile,Email,10,56.9,6,1,3,77.45,1,0,1,4.27,9,3,0
1271,47,Female,West,Tablet,Email,6,102.4,2,2,2,9.03,1,0,0,4.28,5,4,0
1272,42,Female,North,Mobile,Email,10,46.3,3,2,1,33.26,0,1,0,3.74,0,5,1
1273,23,Male,West,Mobile,Search,4,123.7,2,0,1,18.74,0,0,0,4.47,53,5,0
1274,32,Female,North,Desktop,Search,16,114.1,2,0,1,20.35,0,0,0,3.13,14,3,1
1275,48,Female,East,Desktop,Email,3,87.3,5,1,1,175.15,0,0,0,3.33,23,3,0
1276,37,Female,East,Mobile,Search,6,42.1,4,0,0,44.89,0,1,1,4.04,73,4,0
1277,61,Male,South,Desktop,Email,10,136.0,3,0,2,33.89,1,0,0,5.0,2,3,1
1278,39,Male,Central,Mobile,Email,8,85.0,6,3,1,28.35,0,1,0,3.86,2,5,0
1279,37,Male,East,Tablet,Search,8,329.5,1,3,0,33.85,1,1,0,4.72,13,4,1
1280,32,Male,North,Mobile,Email,9,152.3,10,2,1,,0,0,0,4.61,19,7,1
1281,36,Female,Central,Desktop,Social,5,312.8,8,1,2,20.62,0,0,0,3.75,6,5,1
1282,33,Female,Central,Mobile,Search,10,173.5,4,1,4,61.52,1,0,1,4.53,11,5,1
1283,43,Female,West,Desktop,Social,11,277.4,1,1,4,33.97,1,0,0,4.4,4,4,1
1284,46,Male,East,Desktop,Ad,7,92.3,3,1,1,17.58,0,0,1,3.92,15,3,0
1285,26,Other,North,Mobile,Social,9,69.2,9,1,0,15.26,0,1,0,3.61,2,3,1
1286,20,Male,West,Tablet,Email,11,328.2,3,0,2,16.97,0,1,0,5.0,6,2,1
1287,16,Female,North,Mobile,Search,10,384.9,9,4,1,43.81,0,0,0,3.73,0,7,1
1288,41,Female,North,Mobile,Search,8,180.6,4,1,3,6.39,0,0,0,2.94,9,6,0
1289,23,Female,East,Desktop,Search,10,143.0,12,1,1,96.0,1,0,0,3.75,4,5,1
1290,16,Male,North,Mobile,Direct,9,67.4,8,1,0,37.41,0,0,0,4.2,0,2,1
1291,39,Female,North,Mobile,Social,12,197.3,2,2,1,33.5,0,0,0,3.76,40,6,1
1292,62,Male,East,Mobile,Search,13,5.2,8,2,2,17.72,1,0,0,4.56,5,4,0
1293,35,Female,North,Desktop,Direct,8,162.7,3,0,1,156.92,1,0,0,3.58,52,6,1
1294,44,Male,North,Mobile,Search,11,144.2,5,2,0,75.82,0,1,0,4.64,26,6,1
1295,36,Male,North,Mobile,Search,10,26.9,2,1,0,79.63,1,1,0,3.77,25,3,0
1296,34,Male,North,Desktop,Social,10,94.3,6,1,2,58.65,1,0,0,3.41,25,2,1
1297,45,Male,West,Desktop,Social,8,99.6,6,2,0,50.18,0,0,0,3.85,2,5,1
1298,32,Male,West,Tablet,Email,5,108.6,10,0,2,55.93,0,0,0,4.48,23,5,0
1299,38,Male,East,Desktop,Social,11,57.2,9,1,0,26.55,1,1,0,3.6,27,2,1
1300,39,Male,East,Desktop,Social,6,1220.1,4,1,1,18.86,1,0,1,3.92,3,5,1
1301,28,Male,North,Mobile,Ad,10,26.2,7,0,2,10.42,0,0,0,3.69,39,1,0
1302,46,Other,North,Mobile,Ad,8,75.3,2,2,0,54.91,1,0,0,3.48,5,2,0
1303,33,Male,South,Desktop,Direct,12,228.7,2,0,0,28.91,0,0,0,3.85,44,5,1
1304,27,Male,East,Tablet,Ad,13,167.3,9,1,1,36.45,0,0,1,4.62,2,7,1
1305,41,Male,West,Desktop,Email,9,176.6,3,0,2,83.19,1,0,0,4.11,63,3,1
1306,25,Female,East,Mobile,Email,8,50.0,4,3,0,72.24,0,0,1,3.63,64,2,0
1307,35,Female,South,Mobile,Email,6,45.8,3,3,0,69.63,1,0,0,3.62,6,4,1
1308,35,Male,North,Desktop,Direct,9,120.9,2,0,2,44.06,1,1,0,2.98,17,6,0
1309,47,Male,West,Desktop,Email,8,44.8,6,1,3,103.8,1,0,0,4.63,51,8,0
1310,40,Male,South,Desktop,Search,11,286.5,3,3,0,28.95,0,0,1,4.04,7,4,1
1311,35,Female,West,Desktop,Direct,4,455.9,3,2,2,45.5,0,0,0,3.55,28,2,1
1312,44,Male,East,Mobile,Direct,8,98.4,6,1,2,37.06,0,0,1,3.81,3,3,0
1313,50,Male,West,Tablet,Direct,10,127.5,7,2,2,21.35,0,0,0,3.73,24,8,1
1314,41,Female,Central,Desktop,Search,12,120.6,9,0,0,38.67,0,1,0,4.64,1,6,0
1315,35,Male,Central,Mobile,Search,5,123.7,5,1,1,,1,0,0,4.52,5,3,1
1316,21,Male,East,Mobile,Search,4,123.5,8,1,1,94.23,1,0,0,,12,7,1
1317,23,Female,East,Tablet,Social,8,28.8,4,0,0,2.57,0,0,0,3.73,4,5,1
1318,32,Male,South,Desktop,Search,10,476.9,3,0,2,50.67,0,1,0,4.66,1,4,1
1319,28,Male,Central,Mobile,Social,13,219.3,5,1,1,20.53,0,0,1,4.09,28,5,1
1320,33,Female,East,Mobile,Search,10,151.7,1,0,3,51.47,1,0,0,3.72,10,3,1
1321,36,Female,North,Mobile,Search,17,180.5,8,1,3,64.9,1,0,1,2.38,15,5,1
1322,41,Other,East,Mobile,Direct,8,315.4,3,0,2,56.5,0,0,0,5.0,62,5,1
1323,34,Female,North,Desktop,Ad,11,160.1,3,1,0,46.71,1,0,0,4.4,25,1,0
1324,40,Female,East,Desktop,Search,9,139.6,5,2,3,22.45,0,1,0,4.23,1,7,1
1325,36,Female,East,Desktop,Email,8,427.2,3,0,0,57.37,0,1,0,3.49,76,3,0
1326,16,Male,South,Desktop,Search,11,73.3,3,0,3,12.46,0,1,0,4.17,74,4,1
1327,25,Male,North,Mobile,Search,8,43.2,5,1,0,17.05,0,0,0,3.82,30,4,0
1328,33,Male,Central,Mobile,Direct,10,261.7,9,3,0,22.83,0,0,1,3.94,31,8,1
1329,22,Female,West,Mobile,Direct,8,134.3,6,0,2,24.52,0,1,0,3.01,30,6,1
1330,42,Male,Central,Mobile,Direct,9,282.7,8,2,3,43.47,0,0,1,3.99,14,4,1
1331,52,Female,South,Mobile,Social,10,200.7,5,0,2,,0,1,1,4.36,3,5,1
1332,48,Female,West,Desktop,Ad,10,55.3,3,1,0,57.75,0,1,0,3.71,12,2,0
1333,33,Female,East,Desktop,Search,5,108.6,7,0,2,21.48,1,1,0,3.92,23,2,0
1334,51,Female,North,Desktop,Search,6,132.6,2,1,3,,0,0,0,3.72,85,3,0
1335,37,Male,North,Desktop,Search,10,106.7,10,1,2,43.36,0,0,1,4.25,22,9,0
1336,31,Male,South,Desktop,Direct,9,183.7,4,1,2,36.08,1,0,0,3.54,28,3,1
1337,28,Female,North,Desktop,Search,10,423.2,3,0,1,15.94,1,0,0,3.85,13,5,1
1338,32,Male,Central,Mobile,Search,4,260.7,2,1,1,110.52,0,1,0,3.58,0,4,1
1339,31,Male,North,Tablet,Email,6,783.3,6,3,2,39.3,1,1,0,3.29,49,3,1
1340,37,Male,East,Mobile,Search,9,26.9,4,2,1,65.24,1,1,0,2.96,22,4,0
1341,37,Female,East,Mobile,Search,5,253.8,6,3,1,46.69,0,0,0,3.45,5,6,1
1342,35,Male,South,Mobile,Search,6,284.6,7,2,1,47.98,0,1,1,3.69,3,3,0
1343,40,Female,East,Tablet,Search,5,143.4,5,2,3,65.3,0,0,0,3.68,1,3,1
1344,48,Male,North,Tablet,Email,14,49.8,6,1,1,28.51,0,0,0,3.6,1,2,0
1345,45,Female,West,Desktop,Email,10,114.8,4,1,3,175.18,0,0,0,3.19,8,4,1
1346,19,Male,South,Desktop,Search,10,10.4,6,0,0,22.3,0,0,0,3.73,1,5,1
1347,16,Female,East,Mobile,Search,6,172.1,3,1,1,44.2,0,0,0,3.5,14,6,1
1348,45,Female,West,Tablet,Direct,8,528.9,6,0,0,49.94,1,0,0,3.79,36,4,1
1349,20,Male,Central,Desktop,Social,6,98.2,6,1,2,13.08,0,0,0,5.0,7,4,1
1350,33,Male,Central,Tablet,Email,15,166.2,6,0,1,24.14,1,1,0,3.69,3,3,1
1351,22,Male,East,Mobile,Social,9,344.6,6,1,3,105.27,0,0,0,4.2,5,6,1
1352,16,Male,South,Mobile,Search,9,84.6,4,1,1,34.79,0,0,0,4.43,18,4,1
1353,41,Female,East,Desktop,Ad,7,147.0,5,1,1,65.43,0,0,0,4.29,1,9,1
1354,43,Male,West,Mobile,Email,7,212.9,6,4,2,62.75,0,0,1,3.13,1,5,1
1355,29,Female,Central,Tablet,Search,8,89.4,6,1,1,20.6,0,1,1,4.07,0,2,0
1356,16,Female,North,Mobile,Social,10,123.5,6,2,1,29.77,0,0,0,2.93,5,2,1
1357,29,Male,South,Tablet,Social,3,14.8,7,5,1,60.75,1,0,1,3.55,1,7,1
1358,39,Male,West,Mobile,Search,13,166.8,3,2,2,46.39,0,1,1,4.98,15,2,1
1359,19,Male,East,Desktop,Ad,9,276.8,4,0,2,9.01,0,0,1,3.27,19,5,1
1360,37,Male,South,Mobile,Ad,7,107.2,5,2,2,60.05,0,1,0,3.39,17,2,1
1361,35,Male,South,Desktop,Search,10,63.0,10,1,1,7.23,0,1,1,4.08,2,7,0
1362,41,Female,East,Mobile,Social,15,5.2,6,3,2,64.22,0,1,1,3.65,8,5,0
1363,36,Female,Central,Tablet,Direct,6,304.3,1,1,1,16.53,0,0,0,4.22,22,4,1
1364,24,Male,East,Desktop,Search,4,174.2,3,1,2,57.77,0,0,0,4.22,5,4,1
1365,48,Female,North,Mobile,Email,6,66.7,6,3,2,81.29,1,0,0,3.83,5,4,0
1366,33,Female,North,Tablet,Email,13,216.3,3,1,1,39.21,0,0,1,3.77,4,5,1
1367,35,Female,North,Mobile,Email,8,300.1,4,0,0,45.1,0,0,0,4.77,1,2,1
1368,25,Male,East,Mobile,Direct,4,190.0,5,1,4,67.99,0,0,0,4.54,33,3,0
1369,30,Female,East,Mobile,Direct,12,71.2,8,0,1,40.7,0,1,0,4.45,30,5,0
1370,25,Male,North,Desktop,Ad,7,120.5,5,0,2,67.87,0,0,0,3.59,44,2,0
1371,33,Male,West,Mobile,Social,10,39.0,8,1,2,34.11,1,1,0,3.68,50,5,0
1372,54,Female,West,Mobile,Ad,5,67.9,1,2,0,46.15,1,0,0,3.97,0,3,0
1373,20,Male,South,Tablet,Search,7,143.4,8,1,3,16.09,0,0,1,2.77,32,4,1
1374,17,Male,South,Desktop,Search,8,73.2,6,2,1,31.02,0,0,0,2.87,0,5,0
1375,51,Male,Central,Mobile,Search,11,191.0,3,1,3,15.53,0,0,0,3.34,20,4,1
1376,33,Male,South,Desktop,Email,7,464.2,5,1,2,39.07,0,0,0,3.25,13,3,1
1377,28,Female,West,Tablet,Search,7,211.3,3,0,2,39.61,0,1,1,3.89,3,5,1
1378,46,Male,East,Mobile,Direct,9,31.1,7,2,0,66.31,1,0,0,4.39,0,2,0
1379,28,Female,West,Desktop,Email,10,105.6,5,3,2,49.02,1,0,1,3.73,20,5,0
1380,55,Male,West,Mobile,Search,8,126.6,2,2,1,9.69,1,0,0,3.64,19,2,0
1381,42,Male,West,Desktop,Direct,8,547.9,2,1,1,19.2,0,0,0,4.21,2,7,1
1382,30,Male,Central,Mobile,Ad,16,125.4,1,0,1,82.42,0,0,0,4.03,18,4,1
1383,59,Female,Central,Desktop,Email,13,217.6,5,1,3,47.87,0,0,0,3.07,35,6,0
1384,28,Female,East,Mobile,Search,5,73.0,6,0,1,78.41,1,0,1,4.26,8,4,0
1385,43,Female,South,Desktop,Ad,9,78.1,7,2,1,56.54,0,0,0,3.88,20,1,0
1386,38,Female,South,Mobile,Direct,9,400.2,1,3,0,7.06,0,0,0,2.15,15,8,1
1387,49,Female,West,Mobile,Social,9,109.0,5,2,3,175.01,0,0,0,3.48,3,2,0
1388,52,Male,West,Mobile,Social,8,77.7,3,1,2,24.9,1,0,0,3.67,10,6,1
1389,35,Female,North,Desktop,Social,5,210.1,6,1,1,54.24,0,0,0,4.23,9,4,0
1390,27,Other,North,Mobile,Ad,9,195.8,4,2,1,,1,0,0,4.63,1,2,1
1391,40,Female,West,Mobile,Search,8,381.9,2,1,0,38.11,1,0,0,4.75,27,5,1
1392,28,Male,South,Mobile,Search,7,251.5,6,0,3,120.01,1,0,0,2.85,6,3,1
1393,57,Male,East,Desktop,Ad,8,84.3,4,0,0,34.64,0,1,0,3.8,9,3,0
1394,37,Male,West,Mobile,Search,9,143.8,5,0,2,44.08,0,1,0,3.77,8,7,1
1395,31,Male,East,Desktop,Ad,7,36.1,6,2,0,40.72,0,0,0,3.33,3,6,1
1396,37,Female,North,Mobile,Social,11,125.6,1,2,4,20.43,0,0,0,3.83,22,5,1
1397,20,Male,North,Mobile,Social,11,219.4,3,1,2,103.69,1,1,0,3.94,14,4,1
1398,24,Female,North,Desktop,Search,10,89.9,7,1,2,49.2,0,0,0,2.96,6,5,0
1399,48,Female,South,Tablet,Ad,13,109.8,5,1,2,17.41,0,0,1,3.01,1,3,1
1400,28,Male,East,Mobile,Direct,9,273.6,6,0,1,55.99,0,0,0,4.14,0,7,0
1401,23,Male,East,Mobile,Ad,12,547.9,6,1,3,65.94,1,0,0,4.8,4,4,1
1402,41,Male,North,Mobile,Email,10,163.1,5,0,1,19.87,1,0,1,4.3,3,3,1
1403,48,Female,North,Desktop,Search,9,201.3,5,2,2,131.8,1,0,0,5.0,18,5,0
1404,43,Female,North,Mobile,Social,13,211.1,8,2,2,43.69,0,1,0,3.62,9,1,1
1405,46,Female,Central,Desktop,Social,9,208.5,7,1,0,49.33,0,0,0,3.19,6,3,1
1406,27,Female,East,Mobile,Email,8,38.5,4,0,2,43.2,0,0,1,3.42,4,4,0
1407,19,Female,Central,Mobile,Ad,4,141.7,5,2,4,77.02,0,0,0,3.26,31,6,1
1408,52,Female,Central,Mobile,Social,7,112.8,7,1,1,39.63,1,0,0,3.36,2,1,0
1409,31,Female,East,Desktop,Direct,10,108.4,4,2,1,40.29,0,0,0,2.69,11,4,1
1410,32,Male,West,Desktop,Ad,10,226.7,1,1,2,164.4,0,0,0,4.36,15,4,1
1411,50,Female,North,Mobile,Search,11,425.4,9,3,1,52.57,0,0,0,2.68,10,4,1
1412,41,Male,West,Tablet,Ad,14,417.3,2,1,1,59.98,1,0,0,3.44,42,7,1
1413,40,Female,South,Mobile,Social,8,139.5,3,0,0,103.13,0,0,0,4.35,28,1,0
1414,59,Male,Central,Desktop,Direct,5,166.3,9,2,2,26.22,0,1,0,4.67,21,1,0
1415,28,Male,North,Mobile,Search,13,83.3,8,2,0,89.87,0,0,1,3.92,16,4,0
1416,45,Female,West,Mobile,Social,7,13.2,7,0,1,28.86,0,1,0,4.06,3,2,0
1417,36,Male,North,Desktop,Search,8,447.1,4,2,5,52.16,1,1,0,4.2,17,4,1
1418,38,Female,Central,Desktop,Ad,6,43.5,8,1,0,29.98,1,0,1,3.31,13,4,0
1419,52,Male,South,Mobile,Direct,7,134.9,6,0,0,42.48,1,0,0,3.78,40,6,0
1420,41,Female,West,Desktop,Search,10,72.2,8,3,2,69.77,1,0,0,3.66,6,6,0
1421,41,Other,East,Mobile,Ad,6,104.0,7,1,1,14.2,0,0,0,3.5,4,3,1
1422,47,Female,South,Desktop,Email,8,122.3,4,3,2,50.49,1,0,0,3.32,31,7,1
1423,31,Female,West,Mobile,Ad,11,469.0,2,2,3,22.7,1,0,1,4.49,6,2,1
1424,26,Male,Central,Desktop,Search,7,51.7,6,1,3,47.3,1,1,0,3.32,21,4,0
1425,24,Female,North,Mobile,Social,7,89.3,9,0,3,33.4,0,0,0,3.48,8,4,0
1426,16,Male,Central,Mobile,Email,7,203.2,7,2,2,30.58,1,0,0,3.88,5,5,1
