customer_id,total_revenue,total_purchases,avg_rating,total_pages_viewed,total_time_on_site,total_cart_abandoned,total_sessions,cluster
4046,0.0,0,4.0,20,743,0,1,0
4047,0.0,0,4.0,65,3669,3,5,2
4049,1857.63,1,3.5,41,1818,2,4,2
4050,556.25,1,3.625,115,5588,5,8,2
4051,0.0,0,4.0,55,3881,2,4,2
4052,1791.86,1,4.25,32,4564,2,4,2
4053,741.15,1,4.0,56,3896,3,5,2
4054,1499.75,2,3.75,58,4662,1,4,2
4055,0.0,0,4.0,40,2124,2,2,0
4056,1388.4,1,3.7142857142857144,101,4429,3,7,2
4057,1832.0,3,4.25,78,2307,1,4,1
4059,4818.08,2,3.6666666666666665,41,1252,1,3,1
4060,1658.27,1,3.6,69,3834,2,5,2
4061,3396.89,1,3.3333333333333335,34,3896,1,3,1
4062,1836.99,1,3.75,103,8853,6,8,2
4063,0.0,0,4.0,22,2737,1,2,0
4064,0.0,0,4.0,71,3540,3,4,2
4065,1786.8,1,4.333333333333333,44,2057,1,3,1
4066,0.0,0,4.0,35,1588,3,3,0
4067,3567.62,1,3.3333333333333335,32,3882,0,3,1
4068,0.0,0,4.0,6,421,1,1,0
4069,0.0,0,4.0,37,1752,0,3,0
4070,6676.36,1,4.5,21,2767,0,2,1
4071,2540.1,2,3.3333333333333335,51,897,0,3,1
4072,3269.61,1,3.6666666666666665,89,8900,4,6,2
4073,0.0,0,4.0,28,4327,1,5,0
4074,1346.17,1,4.0,20,2461,1,3,1
4075,0.0,0,4.0,23,1141,1,1,0
4076,0.0,0,4.0,27,2067,0,2,0
4077,210.68,1,3.75,51,5194,1,4,2
4079,3955.5099999999998,2,4.0,68,5770,1,6,2
4080,4065.77,1,3.5,81,4057,2,4,2
4081,0.0,0,4.0,30,2553,1,3,0
4082,0.0,0,4.0,36,1650,2,2,0
4083,8232.84,5,3.7777777777777777,111,8007,4,9,2
4084,0.0,0,4.0,36,2084,2,3,0
4085,3217.4,1,3.6666666666666665,37,1944,1,3,1
4086,0.0,0,4.0,4,913,0,1,0
4087,741.99,1,3.75,24,2895,0,4,1
4088,0.0,0,4.0,23,4387,3,4,0
4089,5932.46,1,4.142857142857143,40,5459,3,7,2
4090,1444.09,1,3.3333333333333335,44,2949,1,3,1
4091,0.0,0,4.0,17,535,0,1,0
4092,3916.67,1,4.2,48,4049,3,5,2
4093,0.0,0,4.0,40,6583,2,5,2
4094,588.27,1,3.75,55,2676,1,4,2
4095,0.0,0,4.0,16,3705,2,3,0
4096,4301.07,1,3.5,19,1364,1,2,1
4097,0.0,0,4.0,23,716,2,2,0
4098,5001.84,1,2.0,23,1411,0,1,1
4099,2414.06,1,4.0,13,2124,0,2,1
4100,0.0,0,4.0,55,3835,2,4,2
4101,0.0,0,4.0,16,1550,1,2,0
4102,0.0,0,4.0,46,2950,1,4,0
4103,0.0,0,4.0,86,2993,3,4,2
4104,4315.97,2,3.8,57,6648,2,5,2
4105,4288.38,2,4.333333333333333,37,1754,1,3,1
4106,0.0,0,4.0,14,1328,1,1,0
4107,0.0,0,4.0,33,2460,0,2,0
4108,1312.99,1,4.0,59,1441,0,3,1
4109,0.0,0,4.0,23,3586,1,3,0
4110,0.0,0,4.0,27,3556,0,3,0
4111,0.0,0,4.0,17,1644,1,1,0
4112,0.0,0,4.0,47,2457,5,5,2
4113,0.0,0,4.0,33,3911,2,3,0
4114,0.0,0,4.0,16,2746,2,2,0
4115,0.0,0,4.0,22,1930,2,2,0
4116,0.0,0,4.0,20,1278,1,1,0
4117,0.0,0,4.0,23,3663,2,3,0
4118,2096.38,1,4.0,63,2340,2,4,2
4119,0.0,0,4.0,39,1013,1,2,0
4120,0.0,0,4.0,53,4575,2,3,2
4121,0.0,0,4.0,12,1667,1,1,0
4122,3769.7599999999998,2,3.6,68,4913,0,5,1
4123,0.0,0,4.0,12,688,0,2,0
4124,1192.32,1,4.0,15,971,1,2,1
4125,0.0,0,4.0,11,927,0,1,0
4127,0.0,0,4.0,39,1600,1,2,0
4128,0.0,0,4.0,69,3015,3,4,2
4130,3697.2200000000003,2,3.8,45,3152,1,5,1
4131,607.71,1,4.0,38,3601,1,3,2
4132,1157.08,1,3.0,7,2561,0,2,1
4133,0.0,0,4.0,32,3551,3,4,0
4134,0.0,0,4.0,36,2350,2,2,0
4135,0.0,0,4.0,44,4159,2,3,0
4136,1630.75,2,3.6666666666666665,43,3323,1,3,1
4137,0.0,0,4.0,11,831,1,1,0
4138,2299.74,2,4.333333333333333,46,2951,0,3,1
4139,1271.76,1,4.0,27,2343,0,2,1
4140,3213.84,1,3.75,59,3602,2,4,2
4141,0.0,0,4.0,30,2072,2,3,0
4143,3290.92,1,4.0,79,3718,3,6,2
4144,0.0,0,4.0,31,1407,1,2,0
4145,1245.78,1,4.0,24,1663,1,2,1
4146,6681.54,1,3.8,62,4986,2,5,2
4147,0.0,0,4.0,28,1222,0,2,0
4148,1473.2,1,4.0,16,3154,0,2,1
4149,0.0,0,4.0,58,4623,2,4,2
4150,1815.75,1,4.2,42,4035,2,5,2
4151,0.0,0,4.0,49,2060,1,5,0
4152,8320.56,2,3.4,83,5557,2,5,2
4153,1728.76,1,4.0,13,765,1,2,1
4154,0.0,0,4.0,27,2965,2,3,0
4155,0.0,0,4.0,3,893,1,1,0
4156,0.0,0,4.0,44,2308,1,2,0
4157,0.0,0,4.0,24,3720,1,3,0
4158,596.49,1,3.5,71,2994,1,4,2
4160,0.0,0,4.0,23,1069,1,2,0
4161,5184.08,1,4.0,39,1355,2,3,1
4162,8425.67,3,4.2,77,5722,1,5,2
4163,0.0,0,4.0,12,295,0,1,0
4164,542.22,1,3.0,31,844,0,2,1
4165,3750.87,1,4.5,43,1471,0,2,1
4167,868.72,2,4.0,61,3320,0,3,1
4168,6306.76,2,3.8333333333333335,53,3262,4,6,2
4169,3673.29,3,3.6,76,5834,2,5,2
4170,2308.1,1,4.333333333333333,35,1792,0,3,1
4171,0.0,0,4.0,24,1825,2,2,0
4172,0.0,0,4.0,7,1616,0,1,0
4173,0.0,0,4.0,40,4035,1,3,0
4174,0.0,0,4.0,74,4816,1,5,2
4175,4287.3,1,3.6666666666666665,31,2631,2,3,1
4176,496.25,1,4.0,34,2246,0,2,1
4177,2418.4,1,4.0,34,530,0,2,1
4178,1395.26,1,3.8,76,4787,4,5,2
4179,2921.35,2,4.666666666666667,17,3943,0,3,1
4180,1669.84,1,4.333333333333333,34,2265,2,3,0
4182,0.0,0,4.0,46,3359,2,4,0
4183,0.0,0,4.0,15,943,0,1,0
4184,1930.11,1,5.0,9,117,0,1,1
4185,5984.71,1,3.0,24,1618,0,1,1
4187,4956.900000000001,2,3.8333333333333335,82,2945,4,6,2
4188,0.0,0,4.0,34,1508,1,2,0
4190,2516.34,2,4.333333333333333,31,2379,0,3,1
4191,0.0,0,4.0,20,2931,2,2,0
4192,2515.1,2,3.6,65,2661,1,5,2
4193,2965.89,1,4.0,101,5579,1,6,2
4194,0.0,0,4.0,22,246,1,1,0
4195,1201.96,1,4.333333333333333,24,3562,1,3,1
4196,0.0,0,4.0,90,6006,6,6,2
4197,0.0,0,4.0,80,5106,3,5,2
4198,0.0,0,4.0,12,512,0,1,0
4199,7250.68,1,4.0,49,2419,3,5,2
4201,0.0,0,4.0,5,346,1,1,0
4203,1047.03,1,4.333333333333333,37,2256,0,3,1
4205,926.28,1,3.5,24,333,0,2,1
4206,0.0,0,4.0,70,5563,2,4,2
4207,0.0,0,4.0,10,1778,1,1,0
4208,0.0,0,4.0,20,1427,1,2,0
4209,1557.32,1,4.0,18,1592,1,2,1
4210,462.73,1,4.333333333333333,53,2501,1,3,0
4211,2203.68,1,3.8,56,5200,3,5,2
4212,1973.96,1,4.0,23,932,0,3,1
4213,688.26,1,3.0,24,1089,1,2,1
4215,3273.55,1,3.5,67,5466,2,4,2
4217,0.0,0,4.0,7,119,1,1,0
4218,2586.7,2,3.75,39,3772,1,4,1
4219,868.6,1,4.166666666666667,70,4956,2,6,2
4220,0.0,0,4.0,5,1389,0,1,0
4221,1375.28,1,4.0,45,848,1,3,1
4222,0.0,0,4.0,53,3700,1,3,0
4223,302.58,1,4.0,46,3170,2,4,2
4225,0.0,0,4.0,59,3520,1,4,0
4226,3746.3,1,4.0,40,450,1,2,1
4227,3564.21,1,4.0,47,3985,1,3,1
4228,977.43,1,2.5,40,1846,1,2,1
4229,1200.71,1,1.0,8,1293,0,1,1
4230,0.0,0,4.0,35,3111,2,3,0
4231,0.0,0,4.0,17,1461,0,1,0
4232,0.0,0,4.0,59,2092,1,5,0
4233,0.0,0,4.0,32,3056,2,4,0
4234,636.91,1,3.3333333333333335,26,3609,0,3,1
4235,0.0,0,4.0,31,1781,1,2,0
4236,3526.62,1,3.3333333333333335,40,2012,1,3,1
4237,509.78,1,3.5714285714285716,85,3793,2,7,2
4238,7986.4,3,4.0,43,3401,0,3,1
4239,0.0,0,4.0,88,4329,1,5,2
4240,2616.22,1,4.5,27,1332,0,2,1
4241,0.0,0,4.0,28,1938,1,3,0
4242,1817.49,1,4.0,20,1403,0,1,1
4243,4260.97,2,3.75,65,4073,2,4,2
4244,2282.56,1,4.2,76,5850,2,5,2
4245,1619.72,3,4.2,59,5891,0,5,2
4246,1663.83,1,4.333333333333333,32,3687,0,3,1
4247,1152.74,1,3.6666666666666665,42,2644,1,3,1
4248,0.0,0,4.0,30,2729,1,2,0
4249,1963.58,1,4.5,14,2225,1,2,1
4250,0.0,0,4.0,61,1606,2,3,0
4251,5128.53,2,4.0,66,4205,2,4,2
4252,1997.42,1,4.5,20,3314,1,2,1
4253,0.0,0,4.0,14,1962,1,2,0
4254,4072.35,4,4.0,52,6031,1,5,1
4255,0.0,0,4.0,32,1391,0,2,0
4256,0.0,0,4.0,6,67,0,1,0
4257,0.0,0,4.0,27,1765,0,2,0
4258,2097.84,1,4.0,24,1844,1,3,1
4259,0.0,0,4.0,23,4146,4,4,2
4260,0.0,0,4.0,14,1715,0,3,0
4261,0.0,0,4.0,24,1370,0,1,0
4262,2245.91,1,4.0,53,4058,1,4,2
4263,1729.49,1,3.8,72,3241,3,5,2
4264,0.0,0,4.0,44,3024,2,3,0
4265,6237.02,1,5.0,24,1526,0,1,1
4267,0.0,0,4.0,5,1114,0,1,0
4268,2126.4,1,3.0,25,1024,0,2,1
4269,823.76,2,4.5,50,4473,1,4,2
4270,2175.73,1,3.3333333333333335,45,3929,2,3,2
4271,0.0,0,4.0,26,729,0,2,0
4272,1733.94,1,3.5,4,1703,1,2,1
4273,1424.13,1,3.6666666666666665,36,1018,1,3,1
4274,0.0,0,4.0,18,2223,1,2,0
4276,0.0,0,4.0,11,998,1,1,0
4277,0.0,0,4.0,38,3641,2,3,0
4278,1409.9,1,3.75,57,4117,2,4,2
4279,0.0,0,4.0,92,6045,3,5,2
4280,0.0,0,4.0,30,1982,2,3,0
4281,0.0,0,4.0,26,2169,1,2,0
4282,0.0,0,4.0,53,2910,0,4,0
4283,4764.04,2,4.166666666666667,81,3530,3,6,2
4284,0.0,0,4.0,22,1841,2,2,0
4285,1462.23,1,4.5,15,1797,0,2,1
4286,0.0,0,4.0,64,2168,2,3,0
4287,0.0,0,4.0,21,1464,1,2,0
4288,0.0,0,4.0,28,1759,1,2,0
4289,0.0,0,4.0,10,2087,2,2,0
4290,2518.56,1,3.0,7,1607,0,1,1
4291,0.0,0,4.0,1,346,1,1,0
4292,650.52,1,3.6666666666666665,36,2981,1,3,1
4293,0.0,0,4.0,22,1081,0,1,0
4294,1101.18,1,4.0,18,978,1,3,1
4295,2481.93,1,4.25,57,5348,3,4,2
4296,4806.65,1,3.6666666666666665,30,3091,2,3,1
4297,6885.57,3,3.0,76,3670,2,5,2
4298,0.0,0,4.0,4,1378,0,1,0
4299,1944.66,1,3.6666666666666665,46,3108,1,3,1
4300,2458.92,1,4.25,59,4301,0,4,1
4301,700.53,1,3.3333333333333335,43,1524,1,3,1
4302,0.0,0,4.0,26,1745,2,2,0
4303,0.0,0,4.0,12,2500,1,2,0
4304,2436.72,1,5.0,1,823,0,1,1
4305,0.0,0,4.0,38,2916,1,3,0
4306,0.0,0,4.0,38,2057,1,2,0
4307,2687.38,2,4.25,45,4321,1,4,1
4308,0.0,0,4.0,16,1234,1,1,0
4309,1238.01,1,4.0,63,3453,3,5,2
4310,5213.93,2,2.0,44,3598,0,3,1
4311,232.62,1,2.0,1,868,0,1,1
4312,0.0,0,4.0,36,2578,2,2,0
4313,0.0,0,4.0,14,4115,3,3,0
4314,1841.14,1,3.5,31,869,0,2,1
4315,1811.52,1,4.0,52,3364,2,3,2
4316,0.0,0,4.0,17,398,1,1,0
4317,5285.85,3,4.0,23,2730,1,4,1
4318,4225.06,2,3.0,30,2184,1,3,1
4319,1502.8600000000001,2,4.0,49,3422,1,3,1
4320,0.0,0,4.0,23,2380,1,3,0
4321,0.0,0,4.0,13,750,1,1,0
4322,0.0,0,4.0,34,1860,1,2,0
4323,1299.37,2,3.6666666666666665,30,3934,0,3,1
4324,0.0,0,4.0,25,1336,1,3,0
4325,2445.17,1,4.0,33,1814,2,3,1
4326,0.0,0,4.0,18,753,1,1,0
4327,994.55,1,4.0,13,1376,2,3,0
4328,0.0,0,4.0,4,231,1,1,0
4329,0.0,0,4.0,47,2845,1,4,0
4330,6137.64,3,2.3333333333333335,34,2228,0,3,1
4331,0.0,0,4.0,21,1103,0,1,0
4332,2045.28,2,4.0,59,5008,1,5,2
4333,731.19,2,4.666666666666667,39,2477,1,3,1
4334,6667.530000000001,2,4.0,81,4787,2,5,2
4335,0.0,0,4.0,61,4252,2,4,2
4336,5997.12,1,4.0,46,3927,2,3,1
4337,6784.42,2,3.3333333333333335,71,5385,2,6,2
4338,1376.1299999999999,2,3.5,29,2789,0,2,1
4339,1984.44,1,4.0,15,1278,0,1,1
4340,2141.76,2,3.5,54,7145,1,6,2
4341,1294.19,1,4.0,10,1052,0,1,1
4342,2480.58,1,2.5,41,3547,1,2,1
4343,0.0,0,4.0,46,4324,3,5,2
4344,0.0,0,4.0,10,2179,1,2,0
4345,0.0,0,4.0,27,1631,2,2,0
4347,0.0,0,4.0,26,3698,3,3,0
4348,0.0,0,4.0,30,3169,2,3,0
4349,4420.73,1,2.5,32,831,0,2,1
4350,3135.84,1,3.0,13,1698,0,1,1
4351,1947.43,1,4.0,28,2007,1,2,1
4352,2243.24,1,4.0,50,2223,1,3,1
4353,0.0,0,4.0,11,395,1,1,0
4354,0.0,0,4.0,49,1606,2,3,0
4355,1341.51,1,4.333333333333333,25,2589,1,3,1
4356,844.92,1,4.0,34,4209,1,3,2
4357,0.0,0,4.0,24,211,0,1,0
4358,0.0,0,4.0,24,300,0,1,0
4359,314.25,1,4.25,41,2855,1,4,0
4360,7021.110000000001,3,4.5,56,4018,1,4,1
4361,238.8,1,3.5,12,1997,0,2,1
4362,0.0,0,4.0,17,2300,0,2,0
4363,1721.16,1,4.0,21,700,1,2,1
4364,7837.120000000001,2,4.25,64,3774,1,4,1
4365,0.0,0,4.0,29,2652,1,3,0
4366,881.91,2,4.25,52,1475,0,4,1
4367,0.0,0,4.0,4,284,1,1,0
4368,0.0,0,4.0,15,1991,1,2,0
4369,0.0,0,4.0,33,2511,2,2,0
4370,0.0,0,4.0,6,1793,1,2,0
4371,0.0,0,4.0,24,935,1,2,0
4372,0.0,0,4.0,28,883,2,2,0
4373,0.0,0,4.0,6,284,1,1,0
4374,613.03,1,3.5,10,1789,1,2,1
4375,0.0,0,4.0,59,3978,1,4,2
4376,0.0,0,4.0,7,1805,0,2,0
4377,0.0,0,4.0,37,3635,2,3,0
4378,497.05,1,3.0,18,348,0,1,1
4379,4067.38,1,3.6666666666666665,22,3915,2,3,1
4380,0.0,0,4.0,19,1568,0,1,0
4381,2339.8,1,4.5,9,2535,1,2,1
4382,0.0,0,4.0,8,1618,0,1,0
4383,0.0,0,4.0,18,999,0,1,0
4385,0.0,0,4.0,24,585,1,1,0
4386,0.0,0,4.0,74,5236,4,5,2
4387,1003.8,1,4.0,72,4744,3,5,2
4388,1246.36,1,3.6666666666666665,43,4542,2,3,2
4389,0.0,0,4.0,42,1794,1,3,0
4390,1222.6399999999999,2,3.6,72,3998,1,5,2
4391,3928.09,2,3.6666666666666665,42,2007,0,3,1
4392,2719.58,3,4.5,34,4880,3,6,2
4393,0.0,0,4.0,56,2796,1,3,0
4394,980.67,1,4.0,110,6690,4,7,2
4395,0.0,0,4.0,59,2918,2,4,2
4396,2756.07,1,4.0,38,2278,1,3,1
4398,0.0,0,4.0,2,1650,1,1,0
4399,2117.3,2,4.333333333333333,43,3300,1,3,1
4400,0.0,0,4.0,16,1109,0,1,0
4401,0.0,0,4.0,35,1807,2,3,0
4403,0.0,0,4.0,25,1718,1,2,0
4404,0.0,0,4.0,63,4159,2,6,2
4405,4808.39,2,4.0,89,4318,2,5,2
4406,3534.66,1,4.0,35,1261,0,2,1
4407,0.0,0,4.0,20,1828,2,2,0
4409,6970.42,1,3.5,55,5158,0,4,1
4410,2222.85,2,4.25,49,2913,2,4,2
4411,1267.95,2,4.0,61,5228,2,5,2
4412,2063.49,1,3.5,17,2382,0,2,1
4413,4710.4,1,5.0,11,1000,0,1,1
4414,0.0,0,4.0,74,4635,3,5,2
4415,0.0,0,4.0,28,2478,1,2,0
4417,0.0,0,4.0,52,1344,3,4,0
4418,0.0,0,4.0,10,578,0,1,0
4419,1521.7,1,4.0,90,3417,3,5,2
4420,0.0,0,4.0,57,6605,2,5,2
4421,0.0,0,4.0,48,2464,2,3,0
4422,0.0,0,4.0,20,811,1,1,0
4423,0.0,0,4.0,24,1649,1,2,0
4425,0.0,0,4.0,51,3191,2,3,0
4426,1065.17,2,4.0,62,4022,3,6,2
4427,334.12,1,4.0,30,2005,1,2,0
4428,0.0,0,4.0,50,5318,1,4,2
4430,1693.71,1,5.0,17,132,0,1,1
4431,3672.6099999999997,3,4.5,40,2605,1,4,1
4432,1791.32,1,4.0,38,1833,0,2,1
4433,5489.330000000001,3,3.8,57,5515,0,5,1
4434,1345.54,1,4.5,6,1073,1,2,1
4435,0.0,0,4.0,32,2324,2,3,0
4436,0.0,0,4.0,47,3362,2,3,0
4437,0.0,0,4.0,37,2221,0,2,0
4438,2820.69,1,3.0,6,1763,0,1,1
4439,0.0,0,4.0,17,954,0,1,0
4440,0.0,0,4.0,9,1286,0,1,0
4441,0.0,0,4.0,27,1714,3,3,0
4442,652.86,2,3.6666666666666665,65,2230,0,3,1
4443,6934.299999999999,4,3.0,83,3957,0,4,1
4444,6973.95,2,3.8,60,6393,3,5,2
4445,0.0,0,4.0,23,748,2,2,0
4446,0.0,0,4.0,28,1542,2,2,0
4447,0.0,0,4.0,40,2207,1,2,0
4448,0.0,0,4.0,13,732,1,1,0
4449,0.0,0,4.0,71,3960,2,5,2
4450,0.0,0,4.0,86,5407,2,5,2
4451,0.0,0,4.0,27,1603,1,2,0
4452,0.0,0,4.0,50,2820,1,3,0
4453,0.0,0,4.0,8,1729,0,1,0
4454,480.07,1,4.25,28,3183,1,4,0
4455,0.0,0,4.0,18,2056,2,3,0
4456,0.0,0,4.0,1,995,1,1,0
4457,0.0,0,4.0,46,4406,2,4,2
4458,0.0,0,4.0,28,474,2,2,0
4459,6336.02,2,4.0,36,1403,0,2,1
4460,0.0,0,4.0,49,3222,3,4,2
4461,0.0,0,4.0,30,2639,0,3,0
4462,0.0,0,4.0,13,523,2,2,0
4463,0.0,0,4.0,36,3015,3,4,0
4464,2895.1,1,3.5,29,3440,1,2,1
4465,0.0,0,4.0,44,4549,1,3,0
4466,770.69,1,4.333333333333333,50,3811,1,3,2
4467,0.0,0,4.0,16,533,0,1,0
4468,0.0,0,4.0,3,1444,0,1,0
4469,1458.63,1,4.5,24,3076,1,2,1
4471,0.0,0,4.0,20,1575,0,2,0
4472,3625.96,1,3.75,41,4063,2,4,2
4473,4621.36,1,4.0,32,606,1,2,1
4474,599.22,1,5.0,13,692,0,1,1
4475,0.0,0,4.0,12,520,1,1,0
4476,1663.8899999999999,2,4.0,38,2193,0,3,1
4477,774.38,1,3.0,25,2353,1,2,1
4478,2363.85,1,4.25,44,4879,1,4,2
4479,8329.7,2,3.0,24,2099,0,3,1
4481,0.0,0,4.0,67,3766,4,4,2
4482,0.0,0,4.0,42,4442,2,4,2
4483,0.0,0,4.0,13,1442,2,2,0
4485,0.0,0,4.0,17,1390,2,2,0
4486,664.62,1,4.166666666666667,87,4895,3,6,2
4487,521.72,1,4.0,47,1984,1,4,0
4488,0.0,0,4.0,35,2128,2,2,0
4489,0.0,0,4.0,10,141,0,1,0
4490,0.0,0,4.0,25,4968,4,4,2
4492,2056.4300000000003,2,4.0,60,3751,2,5,2
4493,596.07,1,4.0,46,3854,2,4,2
4494,0.0,0,4.0,1,1135,0,1,0
4495,3321.72,1,3.0,22,225,0,1,1
4496,739.44,1,4.25,55,5007,1,4,2
4497,0.0,0,4.0,63,5071,3,5,2
4499,0.0,0,4.0,20,381,1,2,0
4500,0.0,0,4.0,34,1275,2,2,0
4501,0.0,0,4.0,85,7499,4,6,2
4502,714.18,1,4.0,14,996,0,1,1
4503,0.0,0,4.0,45,3440,2,4,0
4504,173.14,1,4.5,16,1231,0,2,1
4505,0.0,0,4.0,33,2164,2,2,0
4506,0.0,0,4.0,16,986,2,2,0
4507,2014.81,1,3.8,81,3020,2,5,2
4508,0.0,0,4.0,29,3188,3,4,0
4509,2263.75,1,4.0,39,1246,1,2,1
4510,1570.05,1,3.0,44,2177,1,2,1
4511,0.0,0,4.0,51,2858,1,4,0
4512,4512.32,1,4.0,61,3653,2,4,2
4513,0.0,0,4.0,43,1983,1,3,0
4514,3893.09,2,5.0,21,2871,0,2,1
4515,0.0,0,4.0,15,835,1,1,0
4516,0.0,0,4.0,10,546,1,1,0
4517,2295.0299999999997,2,4.0,12,1050,0,2,1
4518,1527.33,1,4.0,42,3986,4,5,2
4519,0.0,0,4.0,22,1216,1,2,0
4521,0.0,0,4.0,53,3782,1,4,0
4522,4767.7,1,3.5,24,2413,1,2,1
4523,5779.32,1,4.2,66,7161,2,5,2
4525,0.0,0,4.0,4,739,1,1,0
4526,0.0,0,4.0,40,3737,3,5,2
4527,1290.7,1,3.857142857142857,68,4570,3,7,2
4528,0.0,0,4.0,43,3547,2,3,0
4529,6720.13,2,4.0,50,3576,1,3,1
4530,0.0,0,4.0,38,5671,3,5,2
4531,0.0,0,4.0,78,5387,3,5,2
4532,931.34,1,3.6666666666666665,41,2117,1,3,1
4533,0.0,0,4.0,25,2705,2,2,0
4534,0.0,0,4.0,64,3945,2,4,2
4535,0.0,0,4.0,49,4791,4,5,2
4536,0.0,0,4.0,31,2277,1,2,0
4537,0.0,0,4.0,18,1292,2,2,0
4538,863.99,1,3.0,42,3413,2,3,2
4539,961.02,1,3.8333333333333335,82,6111,2,6,2
4540,0.0,0,4.0,21,3332,1,2,0
4541,0.0,0,4.0,65,4109,1,4,2
4542,2648.98,3,3.6666666666666665,35,1979,0,3,1
4543,800.04,1,3.0,31,1400,0,2,1
4544,2742.6,1,4.333333333333333,31,2537,1,3,1
4545,0.0,0,4.0,4,209,1,1,0
4546,5091.650000000001,3,3.5555555555555554,112,7159,4,9,2
4547,0.0,0,4.0,38,2758,0,2,0
4548,1570.77,1,4.0,35,3360,1,3,1
4549,0.0,0,4.0,25,2419,1,2,0
4550,0.0,0,4.0,1,433,1,1,0
4551,0.0,0,4.0,72,5264,3,4,2
4552,0.0,0,4.0,17,53,1,1,0
4553,0.0,0,4.0,17,1538,1,1,0
4554,3604.8500000000004,2,3.75,76,3566,2,4,2
4555,4871.5,1,3.25,68,2737,2,4,2
4556,0.0,0,4.0,57,3925,3,4,2
4557,0.0,0,4.0,50,4825,2,3,2
4558,0.0,0,4.0,18,1478,0,1,0
4560,0.0,0,4.0,23,2695,1,2,0
4561,2660.36,1,4.5,27,1761,0,2,1
4562,0.0,0,4.0,57,3503,2,4,2
4563,639.9,1,4.0,52,3251,3,4,2
4564,4397.78,3,4.4,55,5545,1,5,2
4565,0.0,0,4.0,10,319,1,1,0
4566,0.0,0,4.0,28,617,1,2,0
4567,0.0,0,4.0,43,4965,3,4,2
4568,0.0,0,4.0,63,4376,2,3,2
4569,2062.38,1,4.0,36,4827,1,5,2
4571,3554.92,2,4.333333333333333,51,1555,1,3,1
4572,2226.78,2,4.0,17,2066,1,3,1
4573,0.0,0,4.0,65,4063,4,5,2
4574,0.0,0,4.0,15,1400,2,2,0
4575,6218.53,1,4.333333333333333,32,2193,0,3,1
4576,0.0,0,4.0,20,3214,1,3,0
4577,2289.94,2,3.6,61,4726,1,5,2
4578,0.0,0,4.0,32,3242,1,2,0
4579,1203.75,1,4.166666666666667,76,5173,3,6,2
4580,0.0,0,4.0,31,1305,0,2,0
4581,3190.78,1,4.0,18,1586,1,2,1
4582,381.47,1,4.0,36,1290,0,2,1
4584,1095.97,1,3.5,62,5642,0,4,2
4585,0.0,0,4.0,50,1269,4,4,0
4586,0.0,0,4.0,30,1727,2,3,0
4587,3850.44,1,4.25,42,3071,2,4,2
4588,0.0,0,4.0,5,1106,0,1,0
4589,383.64,1,4.0,12,2007,0,2,1
4590,6133.61,1,4.333333333333333,45,3279,0,3,1
4591,611.71,1,4.5,22,1228,1,2,0
4592,0.0,0,4.0,40,676,0,3,0
4593,0.0,0,4.0,23,1303,1,1,0
4594,0.0,0,4.0,23,1336,1,1,0
4595,4245.41,2,4.5,8,2012,0,2,1
4596,6535.43,2,3.5,44,1630,0,2,1
4597,3567.6,1,4.5,20,3393,1,2,1
4598,1289.91,1,3.0,27,2420,1,3,1
4599,184.9,1,3.3333333333333335,24,1188,1,3,0
4600,259.79,1,4.0,65,2640,2,4,2
4601,0.0,0,4.0,22,2171,3,3,0
4602,0.0,0,4.0,44,1325,0,3,0
4603,0.0,0,4.0,34,3414,2,3,0
4604,305.32,1,5.0,16,1505,0,1,1
4605,873.84,1,4.5,14,1806,1,2,0
4606,0.0,0,4.0,41,5549,3,5,2
4607,0.0,0,4.0,8,148,1,1,0
4608,5934.75,1,2.5,25,2795,0,2,1
4609,1378.16,1,3.5,30,2740,1,4,1
4610,260.97,1,5.0,20,1323,0,1,1
4611,3040.3,1,3.0,31,2850,1,3,1
4612,0.0,0,4.0,44,1646,2,2,0
4613,0.0,0,4.0,37,762,0,2,0
4614,2116.93,1,4.0,82,7450,4,6,2
4615,0.0,0,4.0,34,1779,2,2,0
4617,0.0,0,4.0,38,1419,1,2,0
4618,2309.25,1,4.0,39,5394,3,4,2
4619,2335.77,1,4.0,52,6108,1,4,2
4620,0.0,0,4.0,20,497,0,2,0
4621,2842.54,1,3.0,27,1226,1,2,1
4622,4269.92,2,4.333333333333333,39,2752,1,3,1
4623,1094.55,1,4.0,73,2594,2,4,2
4624,2266.72,1,4.0,24,2839,2,3,1
4625,5667.76,3,3.625,65,11088,2,8,2
4626,0.0,0,4.0,53,4795,3,5,2
4627,0.0,0,4.0,56,1704,1,4,0
4628,0.0,0,4.0,31,2711,1,2,0
4629,615.47,1,3.8,52,5057,1,5,2
4630,0.0,0,4.0,5,405,0,1,0
4631,7725.790000000001,4,3.857142857142857,109,6159,2,7,2
4632,4713.37,1,4.25,62,2815,1,4,1
4633,1445.38,1,4.0,11,203,0,1,1
4634,2452.52,1,4.0,47,2928,1,3,1
4635,6233.48,1,3.3333333333333335,51,3545,0,3,1
4636,739.65,1,4.25,54,2220,0,4,1
4637,0.0,0,4.0,17,1255,2,2,0
4638,1778.41,2,4.4,61,6394,1,5,2
4639,975.59,1,3.0,14,2204,0,2,1
4640,0.0,0,4.0,54,4554,3,3,2
4641,0.0,0,4.0,46,2895,1,3,0
4642,1548.43,1,4.0,47,1986,1,3,1
4643,483.06,1,4.0,36,1928,1,3,0
